INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
2017-10-01T10:00:00-00:00,2017-10-01,3,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,19.04805,12,4
2017-10-01T10:05:00-00:00,2017-10-01,4,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,30.9387,1,4
2017-10-01T10:10:00-00:00,2017-10-01,4,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,28.266920000000002,2,4
2017-10-01T10:15:00-00:00,2017-10-01,4,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,28.266920000000002,3,4
2017-10-01T10:20:00-00:00,2017-10-01,4,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,28.2596,4,4
2017-10-01T10:25:00-00:00,2017-10-01,4,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,27.216440000000002,5,4
2017-10-01T10:30:00-00:00,2017-10-01,4,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,22.23909,6,4
2017-10-01T10:35:00-00:00,2017-10-01,4,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,25.12558,7,4
2017-10-01T10:40:00-00:00,2017-10-01,4,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,25.26359,8,4
2017-10-01T10:45:00-00:00,2017-10-01,4,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,25.56711,9,4
2017-10-01T10:50:00-00:00,2017-10-01,4,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,27.246470000000002,10,4
2017-10-01T10:55:00-00:00,2017-10-01,4,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,27.236279999999997,11,4
2017-10-01T11:00:00-00:00,2017-10-01,4,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,28.28547,12,4
2017-10-01T11:05:00-00:00,2017-10-01,5,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,24.58701,1,4
2017-10-01T11:10:00-00:00,2017-10-01,5,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,24.79736,2,4
2017-10-01T11:15:00-00:00,2017-10-01,5,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,25.29662,3,4
2017-10-01T11:20:00-00:00,2017-10-01,5,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,25.56971,4,4
2017-10-01T11:25:00-00:00,2017-10-01,5,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,25.56971,5,4
2017-10-01T11:30:00-00:00,2017-10-01,5,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,25.56971,6,4
2017-10-01T11:35:00-00:00,2017-10-01,5,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,24.8891,7,4
2017-10-01T11:40:00-00:00,2017-10-01,5,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,24.862389999999998,8,4
2017-10-01T11:45:00-00:00,2017-10-01,5,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,24.85112,9,4
2017-10-01T11:50:00-00:00,2017-10-01,5,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,24.85845,10,4
2017-10-01T11:55:00-00:00,2017-10-01,5,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,24.96161,11,4
2017-10-01T12:00:00-00:00,2017-10-01,5,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,25.60538,12,4
2017-10-01T12:05:00-00:00,2017-10-01,6,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,24.011470000000003,1,4
2017-10-01T12:10:00-00:00,2017-10-01,6,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,22.44231,2,4
2017-10-01T12:15:00-00:00,2017-10-01,6,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,16.71034,3,4
2017-10-01T12:20:00-00:00,2017-10-01,6,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,18.32375,4,4
2017-10-01T12:25:00-00:00,2017-10-01,6,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,18.964660000000002,5,4
2017-10-01T12:30:00-00:00,2017-10-01,6,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,19.849529999999998,6,4
2017-10-01T12:35:00-00:00,2017-10-01,6,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,20.1718,7,4
2017-10-01T12:40:00-00:00,2017-10-01,6,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,21.34135,8,4
2017-10-01T12:45:00-00:00,2017-10-01,6,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,22.446620000000003,9,4
2017-10-01T12:50:00-00:00,2017-10-01,6,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,22.435489999999998,10,4
2017-10-01T12:55:00-00:00,2017-10-01,6,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,22.435489999999998,11,4
2017-10-01T13:00:00-00:00,2017-10-01,6,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,21.76326,12,4
2017-10-01T13:05:00-00:00,2017-10-01,7,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,22.37303,1,4
2017-10-01T13:10:00-00:00,2017-10-01,7,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,20.37462,2,4
2017-10-01T13:15:00-00:00,2017-10-01,7,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,20.05242,3,4
2017-10-01T13:20:00-00:00,2017-10-01,7,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,21.3354,4,4
2017-10-01T13:25:00-00:00,2017-10-01,7,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,20.37866,5,4
2017-10-01T13:30:00-00:00,2017-10-01,7,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,21.79636,6,4
2017-10-01T13:35:00-00:00,2017-10-01,7,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,22.35485,7,4
2017-10-01T13:40:00-00:00,2017-10-01,7,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,24.82157,8,4
2017-10-01T13:45:00-00:00,2017-10-01,7,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,25.05688,9,4
2017-10-01T13:50:00-00:00,2017-10-01,7,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,24.684829999999998,10,4
2017-10-01T13:55:00-00:00,2017-10-01,7,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,26.479570000000002,11,4
2017-10-01T14:00:00-00:00,2017-10-01,7,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,27.03189,12,4
2017-10-01T14:05:00-00:00,2017-10-01,8,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,58.14753,1,4
2017-10-01T14:10:00-00:00,2017-10-01,8,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,30.3425,2,4
2017-10-01T14:15:00-00:00,2017-10-01,8,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,31.16207,3,4
2017-10-01T14:20:00-00:00,2017-10-01,8,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,29.980290000000004,4,4
2017-10-01T14:25:00-00:00,2017-10-01,8,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,25.400560000000002,5,4
2017-10-01T14:30:00-00:00,2017-10-01,8,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,20.23518,6,4
2017-10-01T14:35:00-00:00,2017-10-01,8,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,18.69279,7,4
2017-10-01T14:40:00-00:00,2017-10-01,8,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,16.72215,8,4
2017-10-01T14:45:00-00:00,2017-10-01,8,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,14.860170000000002,9,4
2017-10-01T14:50:00-00:00,2017-10-01,8,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,13.88245,10,4
2017-10-01T14:55:00-00:00,2017-10-01,8,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,13.788789999999999,11,4
2017-10-01T15:00:00-00:00,2017-10-01,8,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,15.260179999999998,12,4
2017-10-01T15:05:00-00:00,2017-10-01,9,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,17.77284,1,4
2017-10-01T15:10:00-00:00,2017-10-01,9,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,18.60088,2,4
2017-10-01T15:15:00-00:00,2017-10-01,9,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,17.77284,3,4
2017-10-01T15:20:00-00:00,2017-10-01,9,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,16.89634,4,4
2017-10-01T15:25:00-00:00,2017-10-01,9,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,21.44564,5,4
2017-10-01T15:30:00-00:00,2017-10-01,9,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,20.40444,6,4
2017-10-01T15:35:00-00:00,2017-10-01,9,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,15.95756,7,4
2017-10-01T15:40:00-00:00,2017-10-01,9,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,14.293439999999999,8,4
2017-10-01T15:45:00-00:00,2017-10-01,9,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,14.1268,9,4
2017-10-01T15:50:00-00:00,2017-10-01,9,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,14.13347,10,4
2017-10-01T15:55:00-00:00,2017-10-01,9,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,10.88058,11,4
2017-10-01T16:00:00-00:00,2017-10-01,9,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,11.02786,12,4
2017-10-01T16:05:00-00:00,2017-10-01,10,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,10.64954,1,4
2017-10-01T16:10:00-00:00,2017-10-01,10,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,-7.3026,2,4
2017-10-01T16:15:00-00:00,2017-10-01,10,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,12.24607,3,4
2017-10-01T16:20:00-00:00,2017-10-01,10,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,13.257370000000002,4,4
2017-10-01T16:25:00-00:00,2017-10-01,10,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,13.05312,5,4
2017-10-01T16:30:00-00:00,2017-10-01,10,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,12.84886,6,4
2017-10-01T16:35:00-00:00,2017-10-01,10,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,12.7004,7,4
2017-10-01T16:40:00-00:00,2017-10-01,10,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,9.689010000000001,8,4
2017-10-01T16:45:00-00:00,2017-10-01,10,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,-6.4809,9,4
2017-10-01T16:50:00-00:00,2017-10-01,10,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,-13.40891,10,4
2017-10-01T16:55:00-00:00,2017-10-01,10,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,-13.54084,11,4
2017-10-01T17:00:00-00:00,2017-10-01,10,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,-13.444370000000001,12,4
2017-10-01T17:05:00-00:00,2017-10-01,11,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,-13.626579999999999,1,4
2017-10-01T17:10:00-00:00,2017-10-01,11,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,-13.51561,2,4
2017-10-01T17:15:00-00:00,2017-10-01,11,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,-13.91,3,4
2017-10-01T17:20:00-00:00,2017-10-01,11,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,-13.57951,4,4
2017-10-01T17:25:00-00:00,2017-10-01,11,2C559EQ2_7_N001,2C559EQ2_7_N001,2C559EQ2_7_N001,RTM,LMP,LMP_PRC,2C559EQ2_7_N001,ALL,1,-13.882620000000001,5,4
